1=[-0.09577327966690063, 0.12687578797340393, 0.005576469469815493, -0.003038046881556511, -0.044862840324640274, -0.07611201703548431, -0.025771431624889374, -0.1310776323080063, 0.11940977722406387, -0.026327908039093018, 0.3048105239868164, -0.06811206787824631, -0.21846212446689606, -0.10999848693609238, -0.08141882717609406, 0.1853267103433609, -0.14084455370903015, -0.12095406651496887, -0.07982431352138519, 0.024494608864188194, 0.09884431213140488, -0.09199344366788864, 0.013739529997110367, 0.09466782212257385, -0.03199038654565811, -0.34974923729896545, -0.08101358264684677, -0.10701711475849152, 0.10717623680830002, -0.09478446841239929, -0.1274755746126175, -0.023599917069077492, -0.19242550432682037, -0.13437777757644653, 0.015580009669065475, -0.007507325150072575, -0.02215205691754818, -0.10358937084674835, 0.2767525911331177, -0.014882011339068413, -0.1927899420261383, 0.012033405713737011, 0.027282707393169403, 0.28223928809165955, 0.13920259475708008, 0.036032840609550476, 0.060838133096694946, -0.09201453626155853, 0.11175208538770676, -0.17911241948604584, 0.09116865694522858, 0.121523916721344, 0.17529086768627167, 0.03734785318374634, 0.004295149352401495, -0.12620538473129272, -0.0062108878046274185, 0.15529778599739075, -0.20497633516788483, 0.033830709755420685, 0.07854291796684265, -0.06807012856006622, -0.06432438641786575, -0.10728991031646729, 0.2517281174659729, 0.10397226363420486, -0.11243562400341034, -0.10588124394416809, 0.16497761011123657, -0.08350026607513428, -0.01855168677866459, -0.042411919683218, -0.11167728900909424, -0.18064093589782715, -0.30113485455513, 0.07529334723949432, 0.3712519705295563, 0.16997705399990082, -0.20960965752601624, 0.07473824918270111, -0.11035031080245972, -0.029191860929131508, 0.0768377035856247, 0.07584450393915176, -0.06690016388893127, 0.07189664989709854, -0.10463206470012665, 0.0015330435708165169, 0.1391403079032898, -0.03970055282115936, 0.007512836717069149, 0.22042401134967804, -0.021658871322870255, 0.03528318181633949, 0.0219156164675951, 0.012381046079099178, -0.11136133968830109, 0.0055116103030741215, -0.11865907162427902, -0.011290660127997398, 0.050021734088659286, -0.015009691938757896, 0.0548819974064827, 0.10123239457607269, -0.18070866167545319, 0.03652632236480713, 0.003500764025375247, 0.038003917783498764, 0.03904659301042557, 0.006578120868653059, -0.0873931348323822, -0.13002684712409973, 0.06170499324798584, -0.21107804775238037, 0.16878388822078705, 0.13954083621501923, 0.09387891739606857, 0.09993398189544678, 0.1291694939136505, 0.025808246806263924, 0.05590081959962845, -0.039190180599689484, -0.21389950811862946, -0.01937216892838478, 0.15739603340625763, 0.011082509532570839, 0.08827070891857147, 0.03736038878560066]
1=[-0.08850166946649551, 0.12806372344493866, 0.001980345230549574, -0.00607294961810112, -0.037062373012304306, -0.07370518893003464, -0.029054485261440277, -0.1270376294851303, 0.11839888989925385, -0.03383379057049751, 0.30323851108551025, -0.06839160621166229, -0.22144171595573425, -0.11480863392353058, -0.0803612694144249, 0.18906976282596588, -0.1449781060218811, -0.121647909283638, -0.08478615432977676, 0.023950915783643723, 0.09651094675064087, -0.09024935960769653, 0.0171392522752285, 0.09195684641599655, -0.03497646376490593, -0.34270158410072327, -0.07774066925048828, -0.10592550039291382, 0.10215696692466736, -0.09045961499214172, -0.1272444725036621, -0.020561067387461662, -0.18854722380638123, -0.13065938651561737, 0.014954039826989174, -0.002013079822063446, -0.01940552517771721, -0.09478294104337692, 0.2746797800064087, -0.017120515927672386, -0.19439251720905304, 0.016100116074085236, 0.03078840859234333, 0.27986225485801697, 0.13843375444412231, 0.038574665784835815, 0.05915800482034683, -0.09331090748310089, 0.11208795011043549, -0.17834743857383728, 0.09492798894643784, 0.11916159838438034, 0.1750829666852951, 0.04191930964589119, 0.008259639143943787, -0.1282472014427185, -0.003738970495760441, 0.15865840017795563, -0.1949550360441208, 0.029659651219844818, 0.07857857644557953, -0.06498781591653824, -0.061162956058979034, -0.10373477637767792, 0.2463931143283844, 0.09820776432752609, -0.11044397950172424, -0.10975892841815948, 0.1638547033071518, -0.08259472995996475, -0.02306574210524559, -0.03528621420264244, -0.1078418716788292, -0.1759897917509079, -0.30243030190467834, 0.07139958441257477, 0.3618133068084717, 0.17176607251167297, -0.20765553414821625, 0.0760175883769989, -0.10466719418764114, -0.02991333045065403, 0.08125036954879761, 0.07181130349636078, -0.06683605164289474, 0.07283496856689453, -0.10870975255966187, -0.0009493958204984665, 0.13972578942775726, -0.0413968563079834, 0.0073926872573792934, 0.2167474329471588, -0.016930848360061646, 0.036585889756679535, 0.021823586896061897, 0.010104779154062271, -0.10995928943157196, 0.00935535877943039, -0.12664513289928436, -0.01095384731888771, 0.05115877464413643, -0.013631461188197136, 0.04806521534919739, 0.09487754106521606, -0.176258385181427, 0.037390485405921936, 0.004864558577537537, 0.038702089339494705, 0.03708996996283531, 0.014182464219629765, -0.08857715129852295, -0.12722958624362946, 0.06318402290344238, -0.20880332589149475, 0.16601897776126862, 0.14059433341026306, 0.09592954069375992, 0.09686819463968277, 0.13757844269275665, 0.029509522020816803, 0.05380520969629288, -0.041408512741327286, -0.21783004701137543, -0.02390727959573269, 0.15937966108322144, 0.01303243450820446, 0.09175771474838257, 0.04029050096869469]
1=[-0.09206182509660721, 0.12193941324949265, -0.0030092187225818634, -0.010991282761096954, -0.04451147839426994, -0.07647550106048584, -0.03721395134925842, -0.12215909361839294, 0.11321267485618591, -0.03646557033061981, 0.3028796315193176, -0.07598926872015, -0.2146260291337967, -0.1162550300359726, -0.08500536531209946, 0.19396324455738068, -0.13556721806526184, -0.1121038943529129, -0.08524060994386673, 0.02336747944355011, 0.09888210892677307, -0.08708429336547852, 0.01596936397254467, 0.09751030057668686, -0.028568053618073463, -0.34645411372184753, -0.07806684821844101, -0.10617101937532425, 0.10192853957414627, -0.09427426755428314, -0.13309204578399658, -0.016020337119698524, -0.18566963076591492, -0.13279612362384796, 0.0165245421230793, -0.002114633098244667, -0.028002245351672173, -0.09294255077838898, 0.2758500576019287, -0.012647230178117752, -0.20003581047058105, 0.01807655766606331, 0.0344187431037426, 0.27855008840560913, 0.14340931177139282, 0.041159987449645996, 0.06131347641348839, -0.09319251775741577, 0.11077988147735596, -0.1742410659790039, 0.09807948023080826, 0.12060155719518661, 0.1757836639881134, 0.04009194299578667, 0.010255659930408001, -0.12342789024114609, -0.00517618004232645, 0.159367635846138, -0.1956719309091568, 0.03162970393896103, 0.08084645122289658, -0.06434573233127594, -0.06477455794811249, -0.10341756045818329, 0.24598994851112366, 0.10393460094928741, -0.10942185670137405, -0.11210726201534271, 0.1719718724489212, -0.0855434238910675, -0.01941303350031376, -0.029693182557821274, -0.11008742451667786, -0.17977793514728546, -0.2970521152019501, 0.07355360686779022, 0.357225626707077, 0.17405900359153748, -0.20149829983711243, 0.07260662317276001, -0.09804357588291168, -0.03450588136911392, 0.08252444118261337, 0.0750722661614418, -0.06478755176067352, 0.06540161371231079, -0.09637428820133209, 0.0003038467839360237, 0.13747091591358185, -0.041536182165145874, 0.009870781563222408, 0.21871811151504517, -0.01464405469596386, 0.03196127712726593, 0.020105475559830666, 0.011172797530889511, -0.10931158065795898, 0.008405406028032303, -0.12180766463279724, -0.010577844455838203, 0.05297040939331055, -0.02128487639129162, 0.05122070014476776, 0.09563508629798889, -0.17631277441978455, 0.03790285065770149, -0.0011565687600523233, 0.03990723192691803, 0.03677654638886452, 0.01551053300499916, -0.08782237768173218, -0.12630553543567657, 0.06258709728717804, -0.19989675283432007, 0.1683150678873062, 0.13841362297534943, 0.10241352766752243, 0.0930178165435791, 0.14136743545532227, 0.030935710296034813, 0.06069747731089592, -0.04762279614806175, -0.21865729987621307, -0.021594466641545296, 0.159860298037529, 0.01113980170339346, 0.09053540974855423, 0.039198413491249084]
2=[-0.08458150178194046, 0.1597474068403244, 0.01166178286075592, -0.005648794583976269, -0.04344204068183899, -0.055342577397823334, -0.01036537904292345, -0.11561533063650131, 0.14130927622318268, -0.034674689173698425, 0.2940959632396698, -0.07924001663923264, -0.2254936695098877, -0.0978982001543045, -0.07215674221515656, 0.203036367893219, -0.154252827167511, -0.11237990111112595, -0.09172286093235016, 0.03735942766070366, 0.09789977222681046, -0.08433818817138672, 0.012366083450615406, 0.09622085839509964, -0.0402710847556591, -0.34869489073753357, -0.07447968423366547, -0.0990239754319191, 0.09038662165403366, -0.10967092216014862, -0.1159258708357811, -0.0312727615237236, -0.17816096544265747, -0.1299729198217392, 0.0034865373745560646, -0.019247714430093765, -0.04524705931544304, -0.11511502414941788, 0.28564298152923584, -0.0163988396525383, -0.19781237840652466, 0.008788594976067543, 0.027047690004110336, 0.2736387252807617, 0.14335662126541138, 0.03063664212822914, 0.05407746508717537, -0.10626763105392456, 0.11833497136831284, -0.1748490333557129, 0.07352104038000107, 0.11835776269435883, 0.1523398905992508, 0.05485568195581436, 0.006763664074242115, -0.12801197171211243, 0.002378346398472786, 0.1550692915916443, -0.2046836018562317, 0.01605227030813694, 0.07409944385290146, -0.06995907425880432, -0.05200925096869469, -0.08747749030590057, 0.24810940027236938, 0.09730889648199081, -0.099889375269413, -0.11245624721050262, 0.17237691581249237, -0.07368715107440948, -0.013240979984402657, -0.03195762261748314, -0.1083986908197403, -0.18086160719394684, -0.29714012145996094, 0.06348300725221634, 0.3775224983692169, 0.1617279052734375, -0.19724997878074646, 0.06090304255485535, -0.10749706625938416, -0.035225506871938705, 0.08597902953624725, 0.08523154258728027, -0.07195021212100983, 0.04625371843576431, -0.1003321185708046, 0.016313254833221436, 0.13780449330806732, -0.04247177392244339, -0.0021939678117632866, 0.21512772142887115, -0.007410552352666855, 0.031158361583948135, 0.017955802381038666, -0.0009058117284439504, -0.11206302046775818, 0.027814924716949463, -0.11806708574295044, -0.006820563226938248, 0.06029430031776428, -0.010050532408058643, 0.053211696445941925, 0.11236916482448578, -0.17440804839134216, 0.04393559694290161, 0.01976168528199196, 0.03886798024177551, 0.04347997158765793, 0.019058119505643845, -0.10337984561920166, -0.12233729660511017, 0.07368599623441696, -0.2077619433403015, 0.16393926739692688, 0.12921142578125, 0.07535813748836517, 0.08838128298521042, 0.1287759691476822, 0.04200855642557144, 0.05270794406533241, -0.03501046448945999, -0.22290755808353424, -0.002432234352454543, 0.1680712103843689, 0.022248350083827972, 0.10206940770149231, 0.03449352830648422]
2=[-0.08099394291639328, 0.15268513560295105, 0.011127068661153316, -0.013564186170697212, -0.04333251342177391, -0.0573946014046669, -0.0035060085356235504, -0.11698701977729797, 0.14551015198230743, -0.03681822493672371, 0.29614150524139404, -0.07582806795835495, -0.22281068563461304, -0.09648886322975159, -0.07157592475414276, 0.2004205584526062, -0.15189129114151, -0.11095891892910004, -0.09785304218530655, 0.031040359288454056, 0.10029221326112747, -0.07659464329481125, 0.009284486062824726, 0.10192236304283142, -0.03946886211633682, -0.34837105870246887, -0.07834689319133759, -0.10133178532123566, 0.08430607616901398, -0.1162291094660759, -0.11029995232820511, -0.03343716636300087, -0.18388938903808594, -0.13168172538280487, 0.0028760163113474846, -0.018636437132954597, -0.0425989031791687, -0.11995014548301697, 0.2858240604400635, -0.011150539852678776, -0.19581849873065948, 0.016432099044322968, 0.028355255722999573, 0.28047308325767517, 0.14252066612243652, 0.03002271056175232, 0.05393325909972191, -0.1048879325389862, 0.12280302494764328, -0.16902755200862885, 0.07302245497703552, 0.11004666239023209, 0.1564495712518692, 0.046804994344711304, 0.011131136678159237, -0.1327388733625412, -0.004056842997670174, 0.1569664478302002, -0.2046482414007187, 0.018058985471725464, 0.06995952129364014, -0.07164601981639862, -0.052327439188957214, -0.09168485552072525, 0.2525111436843872, 0.09464439749717712, -0.10411566495895386, -0.10828827321529388, 0.17159710824489594, -0.07413041591644287, -0.011470694094896317, -0.03598497062921524, -0.11344938725233078, -0.17969325184822083, -0.29713067412376404, 0.07166711986064911, 0.3825894892215729, 0.15699072182178497, -0.20469705760478973, 0.059817634522914886, -0.10653789341449738, -0.029063034802675247, 0.0868849977850914, 0.09146560728549957, -0.07064738124608994, 0.05466465279459953, -0.10009241104125977, 0.022179599851369858, 0.13812832534313202, -0.04186449199914932, -0.002217671601101756, 0.2209189385175705, -0.01262781023979187, 0.02887715771794319, 0.01690395548939705, -0.008406617678701878, -0.11775612086057663, 0.029152298346161842, -0.1191125214099884, -0.002962245140224695, 0.06116782873868942, -0.0071509359404444695, 0.05525057017803192, 0.11518235504627228, -0.17453041672706604, 0.037820879369974136, 0.016605213284492493, 0.03163175284862518, 0.03877585008740425, 0.019428228959441185, -0.10741366446018219, -0.1270962655544281, 0.07349998503923416, -0.21017710864543915, 0.16015364229679108, 0.12868821620941162, 0.07090437412261963, 0.09189664572477341, 0.12641534209251404, 0.043129388242959976, 0.05439697951078415, -0.028956016525626183, -0.2262013554573059, 0.0033271219581365585, 0.17415879666805267, 0.025790652260184288, 0.10810566693544388, 0.03020860254764557]
2=[-0.07839629054069519, 0.16001926362514496, 0.011622189544141293, -0.0088474340736866, -0.03997770696878433, -0.06027023494243622, -0.0017844028770923615, -0.12105745822191238, 0.13518959283828735, -0.027425747364759445, 0.293342649936676, -0.08839995414018631, -0.21863162517547607, -0.10715436190366745, -0.0802534744143486, 0.201987162232399, -0.16254012286663055, -0.11783568561077118, -0.08478810638189316, 0.038212716579437256, 0.10314776748418808, -0.08649013191461563, 0.021193012595176697, 0.09253979474306107, -0.044680800288915634, -0.3569544553756714, -0.07347456365823746, -0.09744291007518768, 0.09574362635612488, -0.1098766103386879, -0.10093224793672562, -0.023121055215597153, -0.19381152093410492, -0.12958115339279175, 0.0015825768932700157, -0.016122853383421898, -0.039777129888534546, -0.12011101096868515, 0.2869269847869873, -0.012691209092736244, -0.20749662816524506, 0.025066155940294266, 0.032146431505680084, 0.28168174624443054, 0.1392202079296112, 0.020598765462636948, 0.05273137986660004, -0.10470196604728699, 0.11900019645690918, -0.16736376285552979, 0.07604029029607773, 0.1138925552368164, 0.1644553393125534, 0.04622381925582886, 0.0008488474413752556, -0.12378029525279999, 0.0009350748732686043, 0.1589277684688568, -0.20645339787006378, 0.025500573217868805, 0.08133073896169662, -0.06239234283566475, -0.048482347279787064, -0.09190190583467484, 0.23536176979541779, 0.08665106445550919, -0.10551998764276505, -0.11649557203054428, 0.15867990255355835, -0.07219250500202179, -0.007029096130281687, -0.021691283211112022, -0.10654862970113754, -0.18783040344715118, -0.29868727922439575, 0.0780733972787857, 0.3733239769935608, 0.15933853387832642, -0.20651030540466309, 0.05269569158554077, -0.0992625281214714, -0.02542014606297016, 0.09143998473882675, 0.09859686344861984, -0.06883853673934937, 0.05333920195698738, -0.10615596920251846, 0.011413435451686382, 0.13504934310913086, -0.04266924783587456, -0.018789216876029968, 0.22348837554454803, -0.013642387464642525, 0.03381264954805374, 0.008654046803712845, -0.0026357751339673996, -0.11829006671905518, 0.040534019470214844, -0.12285025417804718, -0.004581970162689686, 0.06097205728292465, -0.0076636867597699165, 0.040961578488349915, 0.11465565115213394, -0.1658654361963272, 0.04015907272696495, 0.015508721582591534, 0.03750161826610565, 0.04454686492681503, 0.019653014838695526, -0.1056283563375473, -0.12798891961574554, 0.06706611067056656, -0.21242260932922363, 0.1642375886440277, 0.1383320540189743, 0.07729694992303848, 0.08722511678934097, 0.1436743587255478, 0.03672199323773384, 0.06485271453857422, -0.028534159064292908, -0.22068069875240326, 0.0008363571832887828, 0.17595814168453217, 0.017418818548321724, 0.10223961621522903, 0.022993003949522972]
3=[-0.09482592344284058, 0.04862821847200394, -0.03394986316561699, -0.05237326771020889, -0.06534803658723831, -0.016774814575910568, -0.05409166216850281, -0.19258776307106018, 0.1423976719379425, -0.1632787585258484, 0.2534847557544708, -0.05222584307193756, -0.18368421494960785, -0.1020604744553566, -0.056466877460479736, 0.12347191572189331, -0.20207753777503967, -0.10782792419195175, -0.004771877080202103, -0.03307536244392395, 0.10976213961839676, 0.0033016721718013287, 0.0023345930967479944, 0.04478773847222328, -0.15897929668426514, -0.29777777194976807, -0.09320002049207687, -0.03667766600847244, 0.09747934341430664, -0.033628083765506744, -0.03628464415669441, 0.022841650992631912, -0.2075556218624115, -0.03028838150203228, 0.0003199037164449692, 0.10302568227052689, 0.029345260933041573, -0.06264925748109818, 0.18505187332630157, -0.031000372022390366, -0.2030038982629776, 0.04035304859280586, -0.00826214998960495, 0.22781166434288025, 0.19744542241096497, 0.03173881769180298, 0.0010550469160079956, -0.18405680358409882, 0.12347051501274109, -0.17407014966011047, 0.0750790536403656, 0.0873069018125534, 0.12039400637149811, -0.013793249614536762, -0.034343309700489044, -0.14131608605384827, -0.018972236663103104, 0.16028623282909393, -0.19949565827846527, 0.008899903856217861, 0.07647601515054703, -0.09092598408460617, -0.02333040162920952, -0.06336994469165802, 0.2125750184059143, 0.10990248620510101, -0.12168348580598831, -0.14191433787345886, 0.2108687162399292, -0.16439557075500488, -0.06255646795034409, 0.012634227983653545, -0.05463866516947746, -0.21590390801429749, -0.3042422831058502, 0.038355328142642975, 0.37373244762420654, 0.17527110874652863, -0.22483600676059723, 0.10060793906450272, -0.024460328742861748, 0.04277396202087402, 0.21448145806789398, 0.15496914088726044, -0.018238969147205353, 0.0007317820563912392, -0.08041585981845856, 0.01463264599442482, 0.1907176375389099, -0.02448379434645176, -0.06166592612862587, 0.25110363960266113, 0.0029469095170497894, 0.06750567257404327, 0.07853478938341141, 0.044462401419878006, -0.08320041745901108, 0.06167713180184364, -0.10474301874637604, 0.005407421849668026, 0.09412231296300888, 0.004563446156680584, 0.06983985006809235, 0.156651571393013, -0.12533415853977203, 0.19818495213985443, -0.028125213459134102, 0.026826493442058563, 0.10530912131071091, -0.053732406347990036, -0.02352050505578518, -0.05690520256757736, 0.1048898696899414, -0.2927989065647125, 0.1739058643579483, 0.11060358583927155, 0.02936875820159912, 0.2297893762588501, 0.12008710205554962, 0.11647772789001465, 0.05090494453907013, -0.02015148475766182, -0.27050983905792236, -0.022538917139172554, 0.08949467539787292, -0.07219867408275604, 0.14690297842025757, 0.035303447395563126]
3=[-0.09647905081510544, 0.04575304687023163, -0.03266444802284241, -0.04263324290513992, -0.06262212991714478, -0.023759040981531143, -0.05523158609867096, -0.1931873857975006, 0.14554570615291595, -0.16006024181842804, 0.2547537088394165, -0.05350423604249954, -0.17929865419864655, -0.10404589027166367, -0.0563172921538353, 0.1229868158698082, -0.20559126138687134, -0.10514447093009949, 0.0003548283129930496, -0.03431021049618721, 0.10668787360191345, -0.003305855207145214, 0.001277355244383216, 0.05050935223698616, -0.15799523890018463, -0.29804056882858276, -0.09131386131048203, -0.042814016342163086, 0.09875305742025375, -0.028020791709423065, -0.03764360398054123, 0.02701827511191368, -0.2068578600883484, -0.032465532422065735, -0.002079194411635399, 0.10652908682823181, 0.025191573426127434, -0.05683383345603943, 0.18928776681423187, -0.036849264055490494, -0.20178478956222534, 0.03519042208790779, -0.009785197675228119, 0.227873295545578, 0.2020510733127594, 0.034614816308021545, 0.000962747260928154, -0.1761225014925003, 0.12703551352024078, -0.17881865799427032, 0.07650085538625717, 0.09124614298343658, 0.13155996799468994, -0.009291045367717743, -0.04009045660495758, -0.14499551057815552, -0.017305705696344376, 0.16019856929779053, -0.20331509411334991, 0.007411241997033358, 0.07827738672494888, -0.08995179831981659, -0.01767900213599205, -0.05304998904466629, 0.2184879332780838, 0.11120162904262543, -0.12292426079511642, -0.1357109397649765, 0.20818357169628143, -0.17061038315296173, -0.0559910349547863, 0.016901206225156784, -0.05571715906262398, -0.22308649122714996, -0.30612078309059143, 0.04122186452150345, 0.37337175011634827, 0.1772843599319458, -0.21796201169490814, 0.09555777907371521, -0.025971781462430954, 0.03970487788319588, 0.2093118131160736, 0.15203362703323364, -0.02258918806910515, -0.0010050591081380844, -0.08384884893894196, 0.014049621298909187, 0.1874367892742157, -0.022413505241274834, -0.058901797980070114, 0.2526552379131317, 0.004452688619494438, 0.06812592595815659, 0.0711885467171669, 0.042938586324453354, -0.07939913868904114, 0.06384512782096863, -0.1009211465716362, 0.0076812151819467545, 0.09191320091485977, 0.011194839142262936, 0.07340209186077118, 0.15222129225730896, -0.12863942980766296, 0.2013196498155594, -0.03157622367143631, 0.031259432435035706, 0.1017860397696495, -0.058208003640174866, -0.02450830675661564, -0.05519998446106911, 0.10875469446182251, -0.2897847890853882, 0.17066983878612518, 0.10742224007844925, 0.03380819782614708, 0.23292146623134613, 0.11522561311721802, 0.11152411997318268, 0.049323663115501404, -0.02755967527627945, -0.27261069416999817, -0.015535807237029076, 0.09064442664384842, -0.0785316452383995, 0.14848260581493378, 0.037108730524778366]
3=[-0.09454018622636795, 0.0459592267870903, -0.04084428399801254, -0.05503241345286369, -0.0623294822871685, -0.0058238571509718895, -0.05155801773071289, -0.1924792230129242, 0.15204979479312897, -0.167167067527771, 0.2567216753959656, -0.047234952449798584, -0.17748194932937622, -0.10223506391048431, -0.0543600395321846, 0.1226833388209343, -0.21142156422138214, -0.10464030504226685, -0.005598415620625019, -0.03220929205417633, 0.10671138018369675, 0.005603089928627014, -0.0007741462904959917, 0.04712356626987457, -0.16349244117736816, -0.29212161898612976, -0.09640771150588989, -0.03767111524939537, 0.10675117373466492, -0.03136328607797623, -0.039123862981796265, 0.03329929709434509, -0.20154529809951782, -0.029871782287955284, 0.0006029922515153885, 0.10924102365970612, 0.026191942393779755, -0.05606229603290558, 0.18350617587566376, -0.027840135619044304, -0.19725649058818817, 0.045781999826431274, -0.010221034288406372, 0.23655787110328674, 0.2077976018190384, 0.03349453955888748, 0.005880996584892273, -0.1733391284942627, 0.12322545051574707, -0.1791931688785553, 0.07437244057655334, 0.08621100336313248, 0.1316928267478943, -0.005492628552019596, -0.03821004927158356, -0.14713722467422485, -0.023815784603357315, 0.15915046632289886, -0.19243265688419342, 0.011836927384138107, 0.07948010414838791, -0.09357526153326035, -0.01808912679553032, -0.05203620344400406, 0.2120613008737564, 0.10930251330137253, -0.12461806833744049, -0.14529910683631897, 0.20656615495681763, -0.16472043097019196, -0.06391911953687668, 0.017219942063093185, -0.062441058456897736, -0.21435855329036713, -0.3013147711753845, 0.039821967482566833, 0.37455135583877563, 0.1772608458995819, -0.21767641603946686, 0.09947606176137924, -0.024186113849282265, 0.04643053561449051, 0.20907071232795715, 0.15331590175628662, -0.019411951303482056, -0.004074820317327976, -0.0814049020409584, 0.017507627606391907, 0.19041532278060913, -0.024941151961684227, -0.06339351832866669, 0.2494109570980072, 0.00611070916056633, 0.06245355308055878, 0.0733025074005127, 0.04705176129937172, -0.0756293460726738, 0.06294114887714386, -0.0986192524433136, 0.00507549662142992, 0.09293575584888458, 0.008431043475866318, 0.07359308004379272, 0.15500585734844208, -0.1274414211511612, 0.21403075754642487, -0.03258466348052025, 0.03442035987973213, 0.10385455191135406, -0.05620043724775314, -0.021817386150360107, -0.04325117543339729, 0.11036141216754913, -0.2974368631839752, 0.16913527250289917, 0.11371500045061111, 0.02873951755464077, 0.23150189220905304, 0.116936594247818, 0.11663910746574402, 0.04998508840799332, -0.015690132975578308, -0.269441694021225, -0.026119500398635864, 0.0850597694516182, -0.07246101647615433, 0.14931543171405792, 0.03646145761013031]
4=[-0.1698593646287918, 0.03577717766165733, 0.06340862810611725, 0.018885845318436623, -0.08630312234163284, -0.06395567208528519, -0.03786138817667961, -0.12221268564462662, 0.09981177002191544, -0.08783615380525589, 0.27095407247543335, -0.12546682357788086, -0.21438071131706238, -0.11467603594064713, -0.0711553543806076, 0.1639380306005478, -0.14448752999305725, -0.09012915194034576, 0.038824036717414856, -0.01577969454228878, 0.11162196099758148, -0.03125733882188797, 0.02864544279873371, 0.06400023400783539, -0.0191469956189394, -0.43365728855133057, -0.1506481170654297, -0.12232609838247299, 0.023512911051511765, -0.08033197373151779, -0.03570603206753731, 0.0486576147377491, -0.14841751754283905, -0.06471100449562073, -0.019238678738474846, 0.05558643117547035, 0.0023008633870631456, -0.07015634328126907, 0.18494345247745514, -0.02170512266457081, -0.1437094807624817, -0.022997498512268066, 0.031693123281002045, 0.24846869707107544, 0.1455952376127243, 0.07767344266176224, 0.03855804353952408, -0.12353377044200897, 0.03042069636285305, -0.14397461712360382, 0.034617550671100616, 0.1304880529642105, 0.07174886018037796, 0.03979230299592018, -0.02123706229031086, -0.09286616742610931, 0.0345543771982193, 0.06278711557388306, -0.20930399000644684, 0.05548781529068947, 0.08808468282222748, -0.10112997144460678, -0.02976587414741516, -0.035746265202760696, 0.28938931226730347, 0.11614454537630081, -0.10337493568658829, -0.15598055720329285, 0.15505462884902954, -0.19425059854984283, -0.07650765031576157, -0.007377281319350004, -0.14071372151374817, -0.19900014996528625, -0.292467325925827, 0.06663061678409576, 0.3762769401073456, 0.13675564527511597, -0.17457512021064758, 0.07756058126688004, -0.07195635139942169, -0.037159282714128494, 0.13131016492843628, 0.19981855154037476, -0.015899378806352615, 0.01843607798218727, -0.10214202105998993, -0.01208838913589716, 0.1371380090713501, -0.02434358187019825, -0.03330584242939949, 0.24659143388271332, -0.024467291310429573, 0.09095171838998795, 0.06518284231424332, 0.010263925418257713, -0.05454593151807785, 0.03312353417277336, -0.09267622977495193, -0.018943417817354202, 0.02842777594923973, -0.02961004711687565, 0.025050286203622818, 0.08387166261672974, -0.1304861158132553, 0.1016126200556755, -0.056545451283454895, 0.015531475655734539, 0.005956863518804312, -0.06228692829608917, -0.08335527777671814, -0.04582471027970314, 0.11849153786897659, -0.23197238147258759, 0.1665133535861969, 0.1554369032382965, 0.11118733882904053, 0.17742882668972015, 0.1179167702794075, 0.10542194545269012, 0.023791849613189697, -0.05601561442017555, -0.2210148721933365, 0.04268801957368851, 0.08201990276575089, -0.028448615223169327, 0.061761524528265, 0.02745445817708969]
